model_type,seed,action_mode,episode_id,step,success,episode_length,goal_delta_l2,goal_cosine_prev,action_prob_kl_from_prev,top1_action_changed_on_goal_update,entropy_after_update,top1_prob_after_update
ablation,1,sample,13,200,True,228,0.5379794239997864,0.9812087627001077,0.7698538899421692,True,1.6293630599975586,0.46657511591911316
ablation,1,sample,13,210,True,228,0.27823859453201294,0.9886811490315499,0.00038245972245931625,False,1.7657628059387207,0.3334445059299469
ablation,1,sample,13,220,True,228,0.9094844460487366,0.9878409289518317,0.0009527988731861115,False,1.4228012561798096,0.5161176323890686
ablation,1,sample,14,10,True,38,0.38343802094459534,0.9795955671224189,0.8576132655143738,True,1.705248475074768,0.41331058740615845
ablation,1,sample,14,20,True,38,0.8967346549034119,0.9735665225435317,0.0017223656177520752,False,1.5123326778411865,0.45997217297554016
ablation,1,sample,14,30,True,38,0.5902461409568787,0.9916914384819635,0.02970665693283081,False,1.5639283657073975,0.4496456980705261
ablation,1,sample,15,10,True,28,0.654907763004303,0.9349594935907886,0.0008634952828288078,False,1.3680425882339478,0.5314153432846069
ablation,1,sample,15,20,True,28,0.1987719088792801,0.9968341453863351,0.00012650387361645699,False,1.3732810020446777,0.5313355326652527
ablation,1,sample,16,10,True,20,0.38939014077186584,0.9888354137111643,0.0002274762373417616,False,1.1865999698638916,0.6675738096237183
ablation,1,sample,17,10,True,41,0.3174729347229004,0.9850714156639773,8.109980262815952e-05,False,1.7063798904418945,0.37143635749816895
ablation,1,sample,17,20,True,41,0.23971034586429596,0.9908449594769977,0.6673392653465271,True,1.4966864585876465,0.5346996784210205
ablation,1,sample,17,30,True,41,0.6746024489402771,0.9777608910436951,0.0004954803735017776,False,1.149524450302124,0.6442002654075623
ablation,1,sample,17,40,True,41,0.6257683634757996,0.9887640820261467,3.006150960922241,True,1.5444071292877197,0.3850926160812378
ablation,1,sample,18,10,True,34,0.7606167793273926,0.9808133591693639,0.0025890879333019257,False,1.6407182216644287,0.42227301001548767
ablation,1,sample,18,20,True,34,0.39678239822387695,0.980619628754454,0.0002866849536076188,False,1.4341038465499878,0.5012474656105042
ablation,1,sample,18,30,True,34,0.2816251516342163,0.9899762987595784,9.525753557682037e-05,False,1.233054518699646,0.6421548128128052
ablation,1,sample,19,10,True,24,0.5044310688972473,0.9696853439945854,1.4535526037216187,True,1.3091034889221191,0.5663425326347351
ablation,1,sample,19,20,True,24,0.9391454458236694,0.9422840638520884,2.107016086578369,True,0.752744734287262,0.8298395276069641
ablation,1,sample,20,10,True,26,0.342822790145874,0.993865651232216,1.3863821029663086,True,1.6695252656936646,0.4169735908508301
ablation,1,sample,20,20,True,26,0.18578991293907166,0.9945074624607448,0.022323645651340485,False,1.5824028253555298,0.4297695755958557
ablation,1,sample,21,10,True,53,0.5762219429016113,0.9617075611822634,0.0026358459144830704,False,1.2402615547180176,0.6580209136009216
ablation,1,sample,21,20,True,53,0.4877204895019531,0.967257221127546,0.0003630835562944412,False,1.4861817359924316,0.48861488699913025
ablation,1,sample,21,30,True,53,0.4551331102848053,0.9773051676659078,1.3795506954193115,True,1.511667013168335,0.47097155451774597
ablation,1,sample,21,40,True,53,0.6730061769485474,0.9775482122583043,0.04549940675497055,False,1.4907257556915283,0.46773186326026917
ablation,1,sample,21,50,True,53,0.4434562027454376,0.9977226974268611,0.0005116267129778862,False,1.540848731994629,0.4149586260318756
ablation,1,sample,22,10,True,45,0.96075040102005,0.9831565955405736,0.0007061436772346497,False,1.0815379619598389,0.7059468030929565
ablation,1,sample,22,20,True,45,0.47252053022384644,0.9748502404250015,1.4260330200195312,True,1.1997965574264526,0.6765433549880981
ablation,1,sample,22,30,True,45,0.5220661759376526,0.9908864809575983,0.0017884764820337296,False,1.556194543838501,0.46764451265335083
ablation,1,sample,22,40,True,45,0.4655700922012329,0.9919002162024906,3.2765953540802,True,1.1437736749649048,0.6836122870445251
ablation,1,sample,23,10,True,29,0.8909285664558411,0.9850097353069978,0.0009089000523090363,False,1.1865999698638916,0.6675738096237183
ablation,1,sample,23,20,True,29,0.4728829562664032,0.9936726769004056,0.030981838703155518,False,1.6986485719680786,0.3559121787548065
ablation,1,sample,24,10,True,36,0.36467480659484863,0.9785074691883915,0.0005585392937064171,False,1.557556390762329,0.42765718698501587
ablation,1,sample,24,20,True,36,0.4375745952129364,0.9741153049172079,1.391982913017273,True,1.3255574703216553,0.6190980672836304
ablation,1,sample,24,30,True,36,0.29893985390663147,0.9894268346361008,1.0911743640899658,True,1.3659710884094238,0.6049907207489014
ablation,1,sample,25,10,True,47,0.9094138741493225,0.9703437228275279,0.0014199558645486832,False,1.5430305004119873,0.4476091265678406
ablation,1,sample,25,20,True,47,0.254556268453598,0.9934330873742719,0.022098014131188393,False,1.444760799407959,0.5221279263496399
ablation,1,sample,25,30,True,47,0.38955622911453247,0.9773867039028302,0.0007119979709386826,False,1.327173113822937,0.6217116713523865
ablation,1,sample,25,40,True,47,1.1552491188049316,0.9780128191030842,0.0012318287044763565,False,1.5468597412109375,0.352352499961853
ablation,1,sample,26,10,True,30,0.48003244400024414,0.9553235022283182,0.01880570314824581,False,1.4887257814407349,0.49131378531455994
ablation,1,sample,26,20,True,30,0.3892512321472168,0.9690313490481567,0.20186439156532288,False,1.7042653560638428,0.33491918444633484
ablation,1,sample,27,10,True,37,0.25692978501319885,0.9889838007209995,1.5959370136260986,True,1.651184320449829,0.41983479261398315
ablation,1,sample,27,20,True,37,0.24349723756313324,0.9916281302887358,0.9532819390296936,True,1.2834956645965576,0.6432527899742126
ablation,1,sample,27,30,True,37,0.7107311487197876,0.9715285561486863,3.5162503719329834,True,1.095005989074707,0.7012283205986023
ablation,1,sample,28,10,True,31,0.46343860030174255,0.9803384100375269,0.00020752823911607265,False,1.5014662742614746,0.5317453145980835
ablation,1,sample,28,20,True,31,0.34900933504104614,0.980516364347401,0.00015932833775877953,False,1.5824028253555298,0.4297695755958557
ablation,1,sample,28,30,True,31,1.0850234031677246,0.9982028521806087,0.0021096505224704742,False,1.5468597412109375,0.352352499961853
ablation,1,sample,29,10,True,46,0.5593271255493164,0.9678719735596313,1.605900764465332,True,1.392075538635254,0.5243293046951294
ablation,1,sample,29,20,True,46,0.0,0.9999999375264707,0.0,False,1.392075538635254,0.5243293046951294
ablation,1,sample,29,30,True,46,0.1398172229528427,0.9962071422764728,1.3778568506240845,True,1.4145228862762451,0.5102951526641846
ablation,1,sample,29,40,True,46,0.6968412399291992,0.9658050175599989,0.0004835566505789757,False,1.1158312559127808,0.6939080953598022
ablation,1,sample,30,10,True,36,0.9756460189819336,0.9679035527233576,1.7472339868545532,True,1.4180233478546143,0.5362793207168579
ablation,1,sample,30,20,True,36,0.4406149983406067,0.975825637444295,0.0004042740911245346,False,1.494765281677246,0.47013622522354126
ablation,1,sample,30,30,True,36,0.6217843294143677,0.9886560062551186,0.04914889484643936,False,1.5776276588439941,0.44474002718925476
ablation,1,sample,31,10,True,42,0.3857346475124359,0.995858965966515,1.9211643934249878,True,1.3315505981445312,0.6018155217170715
ablation,1,sample,31,20,True,42,0.5446786284446716,0.9593102852122014,0.5192795395851135,False,0.679118812084198,0.8525102734565735
ablation,1,sample,31,30,True,42,0.467720627784729,0.9674700084061284,0.0002973349764943123,False,1.5175538063049316,0.4613407552242279
ablation,1,sample,31,40,True,42,0.9690378308296204,0.9754434522518589,2.019632577896118,True,0.7909404635429382,0.8174902200698853
ablation,1,sample,32,10,True,40,0.8625554442405701,0.9721041048335654,1.413488507270813,True,1.3126089572906494,0.6239660382270813
ablation,1,sample,32,20,True,40,0.36853721737861633,0.9824780640532867,0.835120677947998,True,1.2564888000488281,0.6322979927062988
ablation,1,sample,32,30,True,40,0.2692055106163025,0.9950077076895911,0.0002768049016594887,False,1.7106026411056519,0.35981401801109314
ablation,1,sample,33,10,True,30,0.21672707796096802,0.9942866135786451,0.0001064925454556942,False,1.5295215845108032,0.45017486810684204
ablation,1,sample,33,20,True,30,0.5513690114021301,0.9768610816692394,1.2961703538894653,True,1.3051295280456543,0.6283584833145142
ablation,1,sample,34,10,True,88,0.6429626941680908,0.9311441393342029,0.001974834129214287,False,1.7144973278045654,0.36422199010849
ablation,1,sample,34,20,True,88,0.4008118212223053,0.9714637522458436,1.0729626417160034,True,1.4672538042068481,0.5605485439300537
ablation,1,sample,34,30,True,88,0.4008118212223053,0.9714637522458436,0.0003276471979916096,False,1.7144973278045654,0.36422199010849
ablation,1,sample,34,40,True,88,0.13107061386108398,0.9972917804743382,6.493879482150078e-05,False,1.4670969247817993,0.48706191778182983
ablation,1,sample,34,50,True,88,0.6583141088485718,0.9699446724884343,0.3536762297153473,True,1.537163496017456,0.5230388641357422
ablation,1,sample,34,60,True,88,0.6583141088485718,0.9699446724884343,1.5864088535308838,True,1.4670969247817993,0.48706191778182983
ablation,1,sample,34,70,True,88,0.4073669910430908,0.9665753389734809,0.0003880080475937575,False,1.740907073020935,0.32973340153694153
ablation,1,sample,34,80,True,88,0.8089212775230408,0.9921044629831767,0.02316730096936226,False,1.2988622188568115,0.5825947523117065
ablation,1,sample,35,10,True,37,0.2722738981246948,0.986622390781483,1.056421160697937,True,1.7476685047149658,0.37114691734313965
ablation,1,sample,35,20,True,37,0.2078632116317749,0.9950692776904453,8.476711809635162e-05,False,1.4991587400436401,0.49538207054138184
ablation,1,sample,35,30,True,37,0.8215415477752686,0.9883806603681998,0.0024130046367645264,False,1.5776276588439941,0.44474002718925476
ablation,1,sample,36,10,True,44,0.5900627970695496,0.9662858045734497,0.0005322983488440514,False,1.522613763809204,0.4587174952030182
ablation,1,sample,36,20,True,44,0.32614269852638245,0.9906409792118774,0.017800161615014076,False,1.493923544883728,0.4716431796550751
ablation,1,sample,36,30,True,44,0.30277764797210693,0.9934233692710929,0.0001372154802083969,False,1.6631343364715576,0.4512237012386322
ablation,1,sample,36,40,True,44,0.4810144305229187,0.9935565674343918,0.0001354217529296875,False,1.329300880432129,0.5559073686599731
ablation,1,sample,37,10,True,29,0.4216202199459076,0.9791106841634134,0.0014336230233311653,False,1.2850981950759888,0.6351000070571899
ablation,1,sample,37,20,True,29,0.6177200675010681,0.9771027839060344,1.1428632736206055,True,1.433919072151184,0.49780550599098206
ablation,1,sample,38,10,True,35,0.43516969680786133,0.9795633593373957,0.00012440362479537725,False,1.5430305004119873,0.4476091265678406
ablation,1,sample,38,20,True,35,0.22714845836162567,0.9938749913006448,1.4209158420562744,True,1.622926950454712,0.4347724914550781
ablation,1,sample,38,30,True,35,0.9123146533966064,0.9782608968771535,2.013211965560913,True,0.7909404635429382,0.8174902200698853
ablation,1,sample,39,10,True,31,0.42098695039749146,0.9828851734306655,1.9243204593658447,True,1.444760799407959,0.5221279263496399
ablation,1,sample,39,20,True,31,0.41054567694664,0.975124442061576,0.000501677393913269,False,1.4986677169799805,0.5356444716453552
ablation,1,sample,39,30,True,31,1.117518424987793,0.978598588520331,5.631000995635986,True,1.5435373783111572,0.3765026032924652
ablation,1,sample,40,10,True,60,0.0,0.9999998945115032,2.56676983833313,True,1.5824028253555298,0.4297695755958557
ablation,1,sample,40,20,True,60,0.523493230342865,0.9607602138885035,1.1712850332260132,True,1.5057297945022583,0.47058358788490295
ablation,1,sample,40,30,True,60,0.5591084957122803,0.9645016963459005,2.9590048789978027,True,1.560645341873169,0.4407278597354889
ablation,1,sample,40,40,True,60,0.2587006092071533,0.9912869390364305,0.00018750689923763275,False,1.56208074092865,0.42567506432533264
ablation,1,sample,40,50,True,60,0.42147210240364075,0.9748465567922538,0.00024195597507059574,False,1.3334320783615112,0.6167265176773071
ablation,1,sample,41,10,True,41,0.4309854805469513,0.9749348368689897,0.13654682040214539,False,1.0942953824996948,0.7157246470451355
ablation,1,sample,41,20,True,41,0.36629602313041687,0.9815717839002548,0.0001630936749279499,False,1.5028581619262695,0.4800552427768707
ablation,1,sample,41,30,True,41,0.45943063497543335,0.9680027592229845,1.450020670890808,True,1.3787665367126465,0.5255925059318542
ablation,1,sample,41,40,True,41,1.1769887208938599,0.9650624518421653,5.620361328125,True,1.5424696207046509,0.3661557734012604
ablation,1,sample,42,10,True,29,0.504624605178833,0.9738127700667454,1.5983003377914429,True,1.3788063526153564,0.5847302675247192
ablation,1,sample,42,20,True,29,0.29843059182167053,0.9966361714453896,0.022651582956314087,False,1.2988622188568115,0.5825947523117065
ablation,1,sample,43,10,True,56,0.46087828278541565,0.9795330862214794,1.1178665161132812,True,1.2135767936706543,0.6628932356834412
ablation,1,sample,43,20,True,56,0.4769301116466522,0.9855922623534744,0.0017665224149823189,False,1.5862655639648438,0.4965182840824127
ablation,1,sample,43,30,True,56,0.9265128970146179,0.9833393288750638,1.3059049844741821,True,1.2474846839904785,0.6443164944648743
ablation,1,sample,43,40,True,56,0.7855843305587769,0.9821022068196787,1.0405670404434204,True,1.4148204326629639,0.5858551263809204
ablation,1,sample,43,50,True,56,0.5588090419769287,0.9807129559874237,0.030244741588830948,False,1.4916906356811523,0.48955994844436646
ablation,1,sample,44,10,True,31,0.6888147592544556,0.9654103536112537,0.0019393302500247955,False,1.4710887670516968,0.4871169626712799
ablation,1,sample,44,20,True,31,0.6145758628845215,0.9596970445191395,1.9604136943817139,True,1.3315505981445312,0.6018155217170715
ablation,1,sample,44,30,True,31,0.9394673109054565,0.9965286179511466,5.59299898147583,True,1.5427392721176147,0.35972458124160767
ablation,1,sample,45,10,True,48,0.5053766369819641,0.9787446699952511,0.0006765043362975121,False,1.2999087572097778,0.6290326118469238
ablation,1,sample,45,20,True,48,0.38049328327178955,0.981727668553774,0.9397375583648682,True,1.2018808126449585,0.6550429463386536
ablation,1,sample,45,30,True,48,0.428165465593338,0.9823801570724622,0.8824816346168518,True,1.4986677169799805,0.5356444716453552
ablation,1,sample,45,40,True,48,0.6573460698127747,0.9730490599345047,1.3362375497817993,True,1.339057445526123,0.557358980178833
ablation,1,sample,46,10,True,24,0.5786547064781189,0.9774187880774126,0.0076865870505571365,False,1.4349925518035889,0.5008334517478943
ablation,1,sample,46,20,True,24,0.8997881412506104,0.9585528166744287,0.36660391092300415,False,1.6820414066314697,0.33880650997161865
ablation,1,sample,47,10,True,34,0.35599303245544434,0.9848848033055011,0.8751968145370483,True,1.233054518699646,0.6421548128128052
ablation,1,sample,47,20,True,34,0.06144903600215912,0.9999422824941913,0.7280087471008301,True,1.3315505981445312,0.6018155217170715
ablation,1,sample,47,30,True,34,0.658477783203125,0.9918240997517748,3.7165632247924805,True,1.5639283657073975,0.4496456980705261
ablation,1,sample,48,10,True,25,0.9387980103492737,0.9753658394203454,0.0016284044831991196,False,1.5430305004119873,0.4476091265678406
ablation,1,sample,48,20,True,25,0.13196343183517456,0.999430812000305,0.0038295239210128784,False,1.4986708164215088,0.4707994759082794
ablation,1,sample,49,10,True,38,0.6139923930168152,0.968217597438305,1.3101508617401123,True,1.7405164241790771,0.340637743473053
ablation,1,sample,49,20,True,38,0.4294964075088501,0.9953037781808871,1.416701316833496,True,1.5069315433502197,0.47228479385375977
ablation,1,sample,49,30,True,38,0.5025113224983215,0.9947537489113462,0.00113661028444767,False,1.2350711822509766,0.6055307984352112
ablation,1,sample,50,10,True,46,0.23124343156814575,0.9934223875202949,0.0003561857156455517,False,1.5471253395080566,0.364264577627182
ablation,1,sample,50,20,True,46,0.4185696840286255,0.9968392061311654,0.001885814592242241,False,1.173508882522583,0.6879002451896667
ablation,1,sample,50,30,True,46,0.49677160382270813,0.9463179820558224,1.3983343839645386,True,1.458410382270813,0.48575538396835327
